temperature_c,rainfall_cm_year,irrigation_available,soil_type,soil_ph,soil_water_retention,topography,sunlight_hours_day,humidity_percent,altitude_m,flooding_duration_days,soil_nutrient_level,drainage_capacity,temp_variation_c,extreme_weather_events,growing_season_days,proximity_water_km,wind_speed_ms,pest_pressure,latitude_deg,harsh_condition_type,suitability,is_perfect_weather
21.803339171287984,178.4784706362272,0,Loam,5.920236322592086,49.46098565746746,Terraced,8.547543989387245,75.5432833352884,110.29321496476108,54.031706575243284,Low,Moderate,4.548134220941607,0,149.07885244029518,21.17250521602347,1.2948054485771539,Low,11.825186752430202,None,0,0
28.07003225645434,247.86400920615694,1,Clay,6.0087447900117255,26.974397098729778,Steep,10.127628256072978,97.36221223127036,380.4521683735125,86.70882150940065,Low,Moderate,10.278674423243245,0,130.9441939672559,15.625627749672477,1.1123385453208892,High,3.1547028564468924,Steep Terrain,0,0
32.74066092419643,62.65072785640336,1,Sandy,5.894120025683593,49.66253277697423,Flat,9.553070731136332,56.35871335248973,0.0,79.48931388643884,Low,Good,6.049470373063202,0,143.46706797910738,1.2080182617866875,2.9596835962083667,Moderate,31.449128695522322,Drought,0,0
23.214487977449505,314.5998339238638,0,Clay,6.0604250294386235,36.576042999730284,Flat,10.138518962726227,76.89105276239872,267.1807009172182,21.683156991357933,Medium,Moderate,8.092796788073388,1,131.18080342724258,13.332411295535218,3.2333725318626927,Low,12.412921178738028,None,0,0
31.211119584360585,363.11829202681315,1,Clay,6.720184066860562,44.27476724464085,Terraced,8.353817839407323,97.18632456130878,214.04351265405836,91.48715776658949,Medium,Moderate,6.923228470094988,0,177.08510589501654,17.39820479925939,2.905044739371016,Moderate,19.710497540335517,None,1,0
25.9209023633039,119.24207277052246,0,Clay,5.844701756506367,44.74854014601219,Terraced,8.013291489576199,94.29967769277849,105.9755583629154,99.34880028055268,Medium,Moderate,3.2750086941518566,3,144.4383792073202,17.24170381570789,0.7079220255249987,High,25.767843294675565,None,0,0
23.9683206818245,162.5818717659926,0,Clay,5.803540565980069,26.455475337093947,Terraced,5.362291887789321,72.56360307785062,87.56909651895515,115.32845436491426,High,Good,3.95617639358772,0,81.54434999672023,24.03797723484649,2.091922922644016,Low,8.539500574316754,None,0,0
27.78791224293423,150.90804322374314,0,Silt Clay,5.615421020255945,38.15700955036347,Terraced,4.264911267434453,91.30229550122554,649.020766779651,59.78787853430044,Medium,Good,6.442149800108852,1,94.63846343145235,19.625652844476644,0.594721138775217,Moderate,0.0,None,0,0
22.667550204006485,496.8431844331578,1,Loam,7.411775385914391,41.426825301949144,Steep,5.045957423121447,81.53005499070387,345.1447774105159,61.537053559160306,High,Good,6.373014505577758,0,116.76923009196818,24.040070793396502,3.810089725798795,Moderate,17.3682146860729,Steep Terrain,0,0
25.30259351422602,161.9043377882392,1,Sandy Loam,5.390542155967289,50.98788282428492,Gently Sloping,6.4761944151355335,91.59971309885991,1426.4740002838246,72.28969419525325,Low,Poor,2.027418042721338,0,157.2213396256836,0.0,0.5,High,5.805939226212077,None,0,0
21.952901163659163,75.80662244630281,0,Clay,6.669114628538835,30.968641762577587,Flat,9.867791591788615,41.8196049122728,1186.9544302346312,45.822115133588206,High,Moderate,7.452790237331421,0,100.95620476207391,15.00914491898956,1.309902907810781,Low,18.27434252959473,Drought,0,0
38.578951180611945,108.15806222465861,0,Sandy,5.097240147722329,38.984952937376775,Terraced,5.454493394948332,65.47912347958724,67.03996378317251,89.90560775431616,Medium,Poor,5.901319617291525,2,118.37901146511294,14.79197612885348,3.597477953763262,Low,13.81702856450261,None,0,0
27.808742163439934,123.07110553897296,0,Clay,6.45190335433939,42.207876959541494,Flat,6.3834934995486785,81.2637291245812,857.3367687091553,87.9539992989573,Medium,Moderate,2.0,0,104.18275215971951,24.149714133407414,2.9188733188427807,Low,21.344138623039047,None,1,0
24.863846769374025,140.6544000157243,1,Sandy,6.352907974077049,36.68967429680158,Flat,7.0168320624328935,83.25586798699754,132.277590810987,55.62784855433965,Medium,Moderate,3.484840083135445,0,124.0629206081445,48.938221286820365,0.9468869223550511,Low,21.215273025107514,None,1,0
28.468319515197642,131.99246397571002,0,Clay,7.056108855060806,32.433542053828134,Flat,10.704804777393898,88.55704442610158,89.4685756045712,70.97721899885958,Medium,Good,6.434663743041555,1,140.8346071763355,7.860365147330027,2.3665740338034182,Moderate,29.611889884277826,None,1,0
27.4238711278034,56.29438282041452,1,Silt Clay,5.4188541577730875,34.73846945195772,Steep,7.913431983770989,40.0,232.80664604801115,120.7785382455443,High,Good,3.802941446594705,0,74.75642830135594,8.318310946483654,4.567807961948291,Low,20.30533870398495,Drought,0,0
26.899846705883476,134.98777583138394,0,Loam,4.754202234290607,35.22110190963237,Flat,8.451834839683164,72.39024457183174,140.74107770930763,84.59640093174163,Low,Poor,3.74147356855031,4,113.68383442772002,35.66800850944821,7.337792158337407,Low,34.91238507483748,Storm,0,0
30.535707668666845,133.88632297173294,1,Loam,5.20021435524397,60.0,Flat,8.515325221801026,81.01752409963774,288.56228732288173,60.01493018106083,Medium,Good,7.05196248013331,0,89.39033736027439,13.157797587411668,1.8695640140454857,Low,30.853989828183607,None,1,0
31.366002296174617,354.21569976937707,1,Clay,6.906636635892643,36.778443526215895,Flat,10.89012333629812,87.41108263716556,425.07781232717406,68.79610115510164,Medium,Poor,3.3838481835602017,3,136.41077727054113,18.284280993259642,6.586098784490786,High,30.493929097765772,Storm,0,0
24.694845722713623,364.18563907188604,1,Silt Clay,8.16283796870292,47.446401838536104,Gently Sloping,8.062865891247016,74.26446769156546,127.63179859582388,78.46361094406488,High,Good,6.862782815742243,0,131.18387935379675,6.663292498415347,1.8695827471742201,High,21.20567066049111,None,0,0
25.112381288513347,319.4591341370177,0,Clay,6.701249370176397,40.018378761567405,Flat,3.9837651204823734,40.90877472785313,280.02973910588736,129.49334854688848,Low,Poor,2.1608084045856266,1,112.11015429259244,27.01487609296883,1.994641558766399,Moderate,21.907421864238934,None,0,0
26.303812338762068,265.70029382662807,1,Loam,4.716263212627473,31.4012945877337,Terraced,8.551735724966383,62.46885691901411,392.13271085747664,54.095465518374304,Medium,Moderate,6.494249564414633,0,151.0259321936217,0.4495802582328119,3.367267695059456,High,13.462314535468355,None,0,0
15.912416329237521,211.50331938137282,1,Silt Clay,6.935140859732221,39.46010140044362,Flat,11.035770745807898,98.84152517890317,428.88652772518594,116.20649896664065,High,Moderate,8.279488651785194,0,123.75786176615058,19.55366061553531,2.3183711101976536,Moderate,28.36271756970907,None,0,0
21.059339639715084,154.29659532808662,1,Silt Clay,5.114656068331089,49.18253442323577,Steep,9.06111875716296,94.80529996981213,934.7605963804335,70.21015106035104,High,Poor,5.30821613183089,3,131.1691010060509,11.110433364961173,7.446634329620713,Low,19.723843385064626,Storm,0,0
35.15443577007467,119.99791407812789,0,Rocky,5.685946747016599,41.853877907439916,Steep,8.24674296776888,76.93789997294215,367.7794184602217,106.20635203944884,High,Poor,5.352400421239941,2,139.14273077981562,11.596369403494773,2.7736304184675094,Low,11.973931529158746,None,0,0
37.31596108229389,433.28974414686036,1,Clay,6.411718893912767,36.237580986205735,Terraced,8.711715942135557,100.0,46.47886741997269,119.62667118890062,High,Moderate,2.127493051681099,1,116.36784907444249,0.0,2.650533319505675,Moderate,14.671925166930992,Severe Flood,0,0
27.025284110832654,109.05263952512108,0,Clay,6.209507086900471,37.32050443607132,Gently Sloping,4.417833266564255,73.1258277379454,65.65911503947295,119.20903965858881,Medium,Poor,7.895589188850078,0,104.28276537964459,8.684046007821403,1.5278843881255768,High,8.794829006860729,None,0,0
30.99081849497071,416.6584780141381,0,Clay,5.908913227988387,30.221951769199435,Flat,4.3227492117415895,55.28719153213393,298.69501847427483,133.60916422569815,High,Poor,5.222011924076148,0,116.73504946464362,25.656146211082394,1.8477740269452083,Moderate,16.87645954081597,Severe Flood,0,0
29.05347939760719,356.2518363580004,0,Silt Clay,5.458771842943603,54.812081182402174,Flat,9.726141290444165,74.63442837115083,343.9907257709865,131.94031820192566,High,Moderate,7.859167116245173,0,119.55748578790558,2.5921984371467346,2.2776948036640454,High,17.183185236298044,None,0,0
43.740492994839315,497.90304555714357,1,Sandy,6.918907273270963,34.7608346308703,Terraced,10.499755514144406,91.29145840585795,352.2424155045951,76.80911288426695,Medium,Good,6.500255476119542,2,117.59672625670933,48.37314373355827,2.8739894434683912,Moderate,9.992031852988722,None,0,0
33.71221835066057,419.12983399035187,1,Rocky,5.435782915782978,58.56475909074534,Flat,6.359031986786146,72.72550652361838,382.1728717646601,132.35431141653336,Low,Good,8.607513529613291,0,150.84523413432373,4.805765724454937,3.3155117227689197,Moderate,37.394601437062434,Severe Flood,0,0
27.708736328198118,341.8599196592984,0,Sandy,7.39773612994101,41.478154563787335,Flat,8.182088385476556,89.02134001752142,189.4308830339517,61.572765676076706,Low,Moderate,7.604542729738879,2,140.22599548373657,18.766093702004838,7.080814113779373,Low,6.798284811052543,Storm,0,0
23.4517874583987,69.14471114449886,0,Alluvial,4.693240309802336,54.92989276526073,Steep,9.051399664392147,42.03425709419516,1199.1056696117234,58.18463153833352,High,Good,7.308188461815721,1,104.95324305351052,14.288119568218198,1.3345048207334766,Low,10.813865023504162,Drought,0,0
20.386901236439414,105.98907452149719,1,Rocky,6.235062071355333,35.64504808715677,Flat,11.154580874451849,72.22668292579542,407.82144371721597,106.42756264792035,Low,Moderate,5.566722738377874,1,159.83810608219903,11.473570705827134,3.939009764502462,Low,19.011135592182832,None,0,0
28.255429525852744,281.4302280609798,0,Loam,4.7233988080250935,30.39325361295641,Flat,7.984719388025702,94.17079424549944,0.0,83.9858715469414,Medium,Poor,4.552091777470136,1,131.045798253338,0.1752300470236824,2.965065022990197,Moderate,13.74787868651458,None,0,0
23.868103634725347,263.7376437202313,1,Sandy,5.224904939757133,56.65459390268119,Gently Sloping,9.748035860600766,100.0,69.6030462642126,92.86524119997132,High,Good,5.032660147810243,2,108.7341435493396,25.119508369179503,5.306053153797669,Low,18.587493230805233,Storm,0,0
20.532388959630058,204.1690988204738,1,Sandy Loam,5.612477626468084,33.82713804077535,Flat,11.766233426652793,83.25495290796596,372.03234602781043,94.07584750982925,Medium,Good,3.9198955558119373,1,116.81598706731175,36.53028207709448,3.4173539939056945,High,18.873339948252355,None,1,0
24.611724887960428,187.3358848099321,0,Clay,7.4920541989836975,55.592605171066644,Terraced,7.3978778081300325,88.21959526976582,527.162978194376,47.647270860564376,Low,Poor,6.206397969905899,2,124.50589767455651,17.290842218613356,0.5,Low,33.24519976975065,None,0,0
22.162451987620596,317.78098146474736,0,Clay,7.183514122806667,47.62744138335366,Steep,7.939727273883491,60.570161223592805,96.62319808859303,47.341118460300635,Low,Good,2.0,0,128.66852228210865,34.197144247428106,2.1989726121838293,Low,6.882696591388373,Steep Terrain,0,0
36.56170872522586,53.38500961452457,1,Clay,6.948331637673355,54.89530594391306,Flat,5.493945966389655,43.35078082925875,194.13063078659715,94.47077720049302,Low,Moderate,5.81697085850947,2,114.77598101965117,3.0600602278674485,1.3214190311954586,Low,17.937418517345055,Drought,0,0
32.652782583005326,143.11392682610307,0,Sandy Loam,5.91138304139101,29.443871306343713,Terraced,5.865606473488053,74.83748044025256,1449.549327826885,94.9595987750284,Medium,Moderate,5.6250027262090425,1,131.05476785037183,28.32806336397034,0.9521071163464577,Moderate,43.28850734404468,None,0,0
28.055116794992518,115.94985187585493,0,Silt Clay,6.2105808559909965,51.72298950900236,Flat,9.742898802449623,67.45086331186059,226.84634552699004,76.11284312761924,Medium,Moderate,5.178576845019352,0,154.71083671350758,2.621372085237994,3.172514366110849,High,31.178637487083837,None,1,0
35.085483851032365,487.3434219754534,0,Clay,7.230315155968121,32.40003334622294,Terraced,10.556234037225332,90.59867892904964,737.3154102751175,118.5332933015385,Low,Moderate,3.161091886828455,0,133.02023516685796,57.6286725621562,2.5876886479907726,Low,8.115037588518259,Severe Flood,0,0
29.18843175631932,105.95312975581389,0,Silt Clay,6.826622204933819,10.0,Steep,10.695424608050848,69.56607754148959,102.25356075333718,115.37043214451135,Low,Moderate,2.0,0,73.52022958988094,11.154906460283748,1.338551831260843,Low,32.86755125639231,None,0,0
23.037359701974452,477.4977958102567,1,Clay,6.15095154566397,53.15971239962847,Terraced,5.656045855179154,64.29956167929427,249.3832537476962,143.0914341144133,High,Poor,3.0549906962733027,1,106.20748880411263,10.927105560414349,4.501076693196194,High,30.705854430365843,Severe Flood,0,0
35.90283215368866,138.37723824542232,1,Sandy Loam,7.347189229759806,37.94804315003096,Terraced,7.215192142140175,75.69728575268326,150.88158398183816,85.7094979624555,Low,Moderate,4.614814495322656,3,123.32854092230842,23.328521681433525,6.566385460863858,High,18.24458361692534,Storm,0,0
31.19355759390525,76.09030845648076,1,Sandy Loam,6.838872631759683,51.5784640413568,Flat,8.973692396127278,44.61314812041006,38.66256442499818,95.42583263610287,Medium,Poor,4.920799806210928,0,123.61595986684716,15.4870041777197,2.339536431767189,Low,29.459044003395878,Drought,0,0
23.516878833366643,89.5614829252625,0,Rocky,6.220395909834615,38.01535789054364,Steep,3.032780278697382,70.7566915175205,316.51675850751,123.17129462114994,Medium,Moderate,4.440319490166534,2,148.74935334132152,23.096996391691288,1.1891589945520111,Moderate,20.63822485878516,Steep Terrain,0,0
27.272865348951587,215.34461927024608,0,Clay,5.580421316444876,38.82433975750571,Gently Sloping,8.47349539660847,95.1062324410362,195.44820908650476,69.74844508074054,Low,Good,4.737129851295114,0,154.22640755067437,5.481159589803966,5.0116335116243285,Moderate,23.029312267196666,None,0,0
23.134950170189992,412.1790356199935,1,Sandy,5.4141767962306115,56.425187843897085,Terraced,11.39081176049999,92.70003865741543,350.166013566483,122.56543728465773,Low,Poor,2.4441228948046785,0,91.05636834727956,22.90728562450648,1.008889143071284,High,44.44529466426874,Severe Flood,0,0
20.480201216935725,205.42761679744098,1,Clay,5.601429935854648,42.12782170459007,Flat,10.182410184333088,75.65194773846173,347.51023777066604,85.93849721766733,Medium,Poor,5.954088610521885,1,107.62851462401842,18.33744184727025,0.9989952789038669,Low,29.10871786731162,None,0,0
32.8289460087522,65.81795115658545,1,Loam,6.51185068556751,34.57808852261907,Terraced,3.1414669458802207,57.33255681300911,381.8568880357552,58.91843300784017,High,Good,2.0,0,137.7693690743833,48.30021005595078,2.0628338859941278,Moderate,24.627477310706936,Drought,0,0
37.12352742941228,384.0018012045901,0,Loam,6.892805295912822,38.62873918175231,Flat,8.666548354193676,85.09148256525397,109.73976315797395,64.08124322414928,Medium,Poor,7.880092973596552,0,159.92072383505266,15.267094996953004,4.196319846300606,High,23.45399191689281,None,0,0
21.532702029109085,469.1287271719557,1,Silt Clay,4.712436563927963,41.80006343912501,Steep,8.28903033230637,54.7455682437598,327.37774993793164,150.0,Medium,Moderate,4.804640977760665,0,129.2774064119836,3.6784008128045866,0.6756857946851632,Moderate,0.0,Severe Flood,0,0
30.773299401369684,207.76120927937123,0,Rocky,4.029578121213147,11.44699918092233,Terraced,8.341763497014643,98.573384695045,1348.6540149586224,109.12802511121384,Medium,Moderate,8.016572564498665,2,124.8381355226636,6.056575021948605,0.9330600869889485,Moderate,13.061222557087667,None,0,0
24.606698108838533,82.22096361863565,1,Loam,5.013723556522315,47.615280946617055,Terraced,8.20172451845314,56.21902883332378,136.53327547221394,68.92192020631045,Medium,Poor,4.493208909061455,2,115.35964513314522,16.407030363767724,2.9305080379923933,High,3.4575023055950855,Drought,0,0
25.3406578101662,290.73741237392363,1,Sandy,5.598319735389958,54.69590646543444,Steep,7.046483833611255,59.60815448552684,180.17849723644463,83.04625546707679,Medium,Poor,5.786750914392137,1,151.71746429805418,3.620784523668532,0.5,Moderate,26.24672293742331,Steep Terrain,0,0
25.116668446947386,164.52935290214722,1,Clay,7.261278025369523,37.3133939761268,Flat,3.6746263923653792,91.01429765354582,804.3219049282311,100.57361084523544,Medium,Moderate,8.668833670865705,2,87.42010546236841,9.86067232519744,3.353427061492266,Low,32.46532467932479,None,0,0
24.201128395339662,78.72017396477563,1,Loam,5.914706488027823,32.562379469918774,Gently Sloping,8.678339368174557,80.6548026710666,195.21559985457307,112.00012609774282,Medium,Poor,5.5996188066866734,0,91.36520440143221,9.198173982347278,1.5072508655713923,Moderate,28.68110322806798,None,0,0
28.43402164917672,253.3960521307071,1,Loam,6.012020252234012,44.90829462467554,Terraced,9.406185884322058,73.37939329231332,67.35308576402385,84.49488268052724,Medium,Poor,3.3783391390463797,0,152.72824727997798,5.878635359008082,1.7923761879448719,Moderate,33.913389222851585,None,0,0
23.811945264029053,76.80564756440235,0,Clay,6.4088954064039365,60.0,Flat,6.838468212915132,42.621889305511594,247.01819826599655,73.86695178507722,Low,Poor,7.370875742120693,1,125.03671862845657,8.558044912614626,1.3052579770542418,Low,17.82422705977259,Drought,0,0
29.299634552301274,126.8034314681554,0,Rocky,4.9987545558302715,42.888117439047726,Flat,10.338160403962444,70.39690738658439,797.9280836715865,100.54202562979576,Low,Poor,5.89347673046042,1,111.18465503550814,62.60064944444998,1.563807793291007,Low,12.162693382389822,None,0,0
26.916005203513695,202.5658009381578,1,Silt Clay,7.461887397134261,42.97758504159666,Flat,4.918530165283668,93.51403669545992,494.4601147105119,87.92816954103468,High,Good,2.0,2,153.03881250711737,3.071248327394387,4.699159467125695,High,47.90510754164981,Storm,0,0
26.528107505441795,191.7187874746111,0,Loam,5.331359299355001,35.01256553645991,Flat,4.662400771597339,92.04089939681697,667.7596266864809,46.05412139625287,High,Moderate,2.0,1,129.61983364442568,6.36729936192728,2.5390054780612457,High,4.7193446790823605,None,0,0
23.239684837433984,462.4278420929847,0,Sandy Loam,7.78349736037585,27.79032592224754,Steep,8.523602484084162,69.75035513270524,30.345497889514057,113.74484857196961,Medium,Moderate,3.301151770302852,0,108.91931463948815,8.404388751776144,3.1194629866620343,Moderate,16.79993510597173,Severe Flood,0,0
25.10227263855735,216.77247622105475,0,Loam,5.919490042759352,47.28221640051862,Steep,6.697130498112301,84.78996123253482,47.73103131263781,82.85877920247482,Medium,Moderate,8.53681874484621,1,104.74054539959778,0.40249982186929734,3.876524268420292,Moderate,13.953778682928865,Steep Terrain,0,0
31.80677548880048,322.362955699683,0,Clay,5.477180651657775,39.95343306506549,Steep,10.222313283246178,75.98492763294318,309.5883776277036,97.47116899892988,Medium,Good,4.700938178556508,2,137.67094170027275,8.837240332948433,6.899739833476964,Moderate,5.529909820256707,Storm,0,0
30.323945070458908,112.592331078149,1,Loam,9.506387304592314,20.220842846593467,Terraced,7.258696824260986,54.60247888163162,68.73335308957682,93.0266762185494,Low,Poor,4.51939767088645,2,129.06264230354725,1.0254422766171913,1.715838449396887,Moderate,21.33571394487829,Poor Soil,0,0
22.990765319133715,445.44243824879396,0,Silt Clay,6.092928724630893,28.86539302822258,Gently Sloping,10.915235322690867,49.696203105642894,598.2437997608324,122.40985834463841,High,Moderate,7.9417524591474775,2,122.63703052833044,11.207909023861477,1.4885498779344655,Low,0.5965805839221422,Severe Flood,0,0
28.32018455170121,95.72156376870643,1,Rocky,8.336921161841893,51.71376373911768,Steep,6.43004537443476,45.58420996397001,85.7958925201876,82.84489823392555,High,Good,9.563332112741644,3,133.45707115615033,15.494532593193927,0.5,Moderate,7.25775265487825,Steep Terrain,0,0
31.54528034667527,496.03101867916195,1,Clay,4.435008949461939,12.012244978710836,Terraced,8.639375678941981,70.75684217760912,143.65970356291461,99.68093126085917,Low,Moderate,5.465623253135014,1,113.9640203351046,17.82387033517208,0.8786219061623841,Low,29.019739760294257,Poor Soil,0,0
19.954199948053976,159.01269943170215,0,Loam,6.369558430842927,10.0,Flat,4.168942569009485,69.85608147592195,98.1523919810399,97.77037578893098,Medium,Good,6.901376904932798,0,88.6099710080156,38.607237847275584,1.6205295378078222,Moderate,24.080131148056083,None,0,0
43.926131255716946,223.1752303553463,1,Clay,5.368213320567558,59.42424917641849,Gently Sloping,7.6138904360720945,61.29033025816633,100.21927736889812,93.43187682060274,Medium,Poor,8.406551073851336,0,84.14962116203625,5.124134231463069,1.7669537998627298,Moderate,10.178345768799614,Extreme Heat,0,0
24.280797144433603,73.91342282168219,0,Clay,6.521733001482216,32.101014603375404,Steep,8.1007744799347,70.88799112048879,93.93259666203306,39.832871499595946,High,Moderate,7.898316790630245,0,133.5236505770439,22.571987069838276,1.9893199603262421,Low,16.347652765767826,Steep Terrain,0,0
30.850752517113783,189.2798609653828,1,Silt Clay,6.225806335479165,35.78285282197952,Terraced,10.196171197388171,77.64451888601226,42.621366054682625,44.154329826853605,Medium,Moderate,4.514398172195214,2,114.73468394101823,24.79643935477209,1.6408302116135693,High,42.67678951026467,None,0,0
41.22783123165799,222.17826423642666,0,Clay,5.868268694373163,56.19874322984585,Gently Sloping,4.864465156158652,73.79617480238525,10.725690093102635,84.60059245858679,Low,Good,9.662451586466611,0,131.08282350151035,1.5496408458043645,4.968720778066614,Low,37.78235033922253,Extreme Heat,0,0
19.64583898462791,188.21275425926686,0,Silt Clay,6.40587062977285,29.884701960492304,Gently Sloping,7.268399260750482,74.90672970274328,222.15506511433182,71.86071377056652,Medium,Poor,2.0,0,105.77139410039088,2.6827661742251148,1.4829173484241285,Moderate,29.023116537213163,None,0,0
19.497406704311967,158.54041067180106,0,Loam,4.1490766954600495,17.241818957581,Steep,10.590113374391457,100.0,201.2943889184927,114.46379564716845,Low,Moderate,6.027043307310823,1,147.29333937654295,2.6692390501870653,3.2844315920008254,Moderate,10.523990755734486,None,0,0
29.19111295743101,123.9631636187053,0,Clay,6.021417886501394,40.19442157033483,Terraced,11.15098761147804,74.35435051819692,707.6450951358643,61.02725794742241,High,Moderate,2.625252132561043,0,125.9966943407829,15.224292314189439,2.1738619950493483,Moderate,28.45105743446846,None,1,0
29.1230015458052,349.9362798191008,1,Loam,4.829855771062651,49.52935755037536,Terraced,6.323702225094867,90.39285551309747,164.3422761434627,109.27941492923462,Medium,Good,3.429075100412575,2,124.44703374816801,18.79678546525858,1.4583913427626136,High,28.700033781701283,None,0,0
23.78718827551602,197.22680114479172,0,Clay,5.914017825539372,32.62765365383136,Terraced,6.851585503077582,60.5110034176738,226.70389459071944,40.258550449151926,Medium,Moderate,8.915469791563515,0,144.42588286676278,2.9957110073252347,1.2434640466306834,High,14.062019747029586,None,0,0
42.146750415524984,429.1921466618782,1,Alluvial,5.2909335058473195,39.14056738478582,Terraced,4.614548809994053,96.62392396741649,150.52838915440654,41.38681433763006,Medium,Good,10.876579669166878,3,116.78524319480235,6.214678592882151,1.8280379454293918,High,31.86669799520775,Extreme Heat,0,0
20.155530145951072,152.72552206601097,0,Clay,5.376710107077738,27.48386866946703,Terraced,3.5961556685290295,72.02726026003756,358.99045634019916,80.35986987471375,Medium,Good,5.122252579529068,2,133.77210729347487,3.6240812874687736,4.3767056438135405,High,12.76408204655264,None,0,0
27.980494858357893,161.05896877420346,1,Clay,4.574231164219751,29.953953111379708,Flat,7.124742457507376,100.0,883.9126114282905,91.167828003761,High,Moderate,3.7689788833509246,1,127.47334922256634,2.264900075760948,1.740842691999302,Low,28.60534568260258,None,0,0
22.70040168868587,300.17326803347464,1,Silt Clay,7.139627974969083,37.780997745242296,Gently Sloping,7.017519646118021,61.02119386981631,565.6175562815647,106.69066976569013,Low,Moderate,5.030378749741741,0,114.91272542049511,2.0636996845716733,3.8904723903781044,Moderate,19.259684081865956,None,0,0
25.00473212641894,89.18350154133445,0,Rocky,5.192287717795519,50.678982315675725,Terraced,11.83704899437188,63.578339767022946,707.3781101065205,107.5840417420891,Medium,Moderate,7.573539956036437,1,146.06922165366035,12.59000671575454,1.3363454283753826,Moderate,26.133545789534217,None,0,0
28.342323003752647,465.29306626547344,0,Alluvial,5.496438367762324,41.04752018690092,Terraced,9.166732725960099,76.47611238611196,0.0,138.94971672537488,Low,Moderate,4.962178029038809,1,105.32579193046713,26.421528994355388,2.0912474006151425,High,28.566710051885277,Severe Flood,0,0
23.850955124456693,349.2905200528116,1,Clay,7.577726177159933,52.86001561015065,Flat,7.634004232060885,77.44857645653651,751.446233995456,80.98517563232683,Low,Poor,7.397853622777927,0,139.39707290851058,22.011980825315437,1.492821184325516,Moderate,20.674906822994288,None,0,0
25.742158665046635,53.534088966306754,0,Clay,6.49156145801082,60.0,Flat,8.918861118891591,47.37057641405567,442.00242757222657,65.35280321938427,Low,Poor,6.0899067607217905,1,164.87272970781163,74.01242259929803,1.520476841362237,Moderate,34.999569440457016,Drought,0,0
32.96211687863744,66.21821877760722,0,Silt Clay,4.006098437151043,49.7823034020751,Flat,9.841658525524576,56.74745750836846,229.92735852696214,36.71055943800959,High,Poor,2.590712684686424,0,134.0340481951486,49.88873970291436,1.767155721981824,Moderate,49.3369033172695,Drought,0,0
43.176769102765014,500.0,1,Sandy Loam,7.405594092998157,22.562142139494913,Terraced,10.109050680523312,100.0,925.1960037146085,105.03637212619749,Medium,Moderate,9.983204673062708,0,125.33392440662801,9.1536153571226,1.9201634708981783,Low,30.886681599431196,Extreme Heat,0,0
44.72377735000201,106.17431343678511,1,Loam,7.531441471547614,35.09504303155715,Flat,8.460291755200085,71.10262500914436,529.9137689330976,46.61704777491778,Medium,Poor,9.287101184206975,0,103.48761247687025,0.0,2.6564184094205943,Low,9.134801333494961,Extreme Heat,0,0
22.30576190539109,423.63066260808387,1,Loam,7.509516585520529,49.79489622560017,Gently Sloping,7.998361113095351,90.44711768544529,308.58497918302186,126.78094822328306,High,Poor,5.265326355362619,2,155.57977391895454,2.7600371667069767,0.5,Moderate,6.373997245266775,Severe Flood,0,0
30.984124965609663,202.63683993698382,1,Clay,6.556786922183203,39.83562444344049,Steep,8.193621098974608,100.0,488.5209755029529,97.85719796799945,High,Good,5.4611302573520595,0,132.18727280255652,33.633512471433626,4.950443332515988,Moderate,0.43889597846251593,None,0,0
35.506245980737475,50.0,1,Clay,4.937227290776646,19.566473414791986,Terraced,7.93650407264946,75.25316326475765,21.160218252820673,150.0,Low,Moderate,6.143126066307794,0,121.42263336017568,9.82968060627808,3.3143837238149265,Low,28.70563715475638,None,0,0
15.355472936590994,178.69486153079356,1,Loam,5.942379380461727,28.832210667188647,Flat,7.034106776031664,72.09209598214565,157.038539363448,72.48877161036722,Medium,Good,7.526662145232241,0,139.9920729597675,23.126847435019013,0.5,Low,21.376765430095638,None,0,0
24.24838262492762,258.905442649939,1,Clay,4.537278703688791,10.0,Flat,9.786954823950104,100.0,607.8744890757379,55.07299216700579,Low,Moderate,8.484903239591533,2,123.13242966094995,14.842232682774892,6.285557878643387,High,42.78318990163353,Storm,0,0
30.954511290256576,230.8940835820432,0,Clay,5.235766543509006,35.16905733361999,Gently Sloping,7.0965206621962365,96.18376181957248,786.614774720851,86.23317638157728,Low,Moderate,7.812462511485715,0,128.12500475774672,17.617001424880005,2.6039850555987702,Moderate,0.0,None,0,0
26.54105107139129,79.60352736900086,1,Clay,4.90661060949018,30.69032899367756,Flat,5.977178635822369,48.51391595263851,610.9861541670397,35.2706365970632,High,Good,5.071794474172658,0,114.18834940117375,42.911453790497504,0.6044857863384044,Low,9.305940168128425,Drought,0,0
30.23447187892697,170.76990224174438,0,Loam,5.178629000853104,34.718002462899,Terraced,8.125810595679344,100.0,561.929435944074,77.00323020580717,High,Moderate,6.94247104904092,0,130.60777467798593,9.438718871513434,0.5736783176074679,Low,8.483741699931935,None,1,0
43.326289010811344,293.50115430900627,0,Clay,5.95398333196037,51.712883697149294,Steep,9.75917596879647,61.912470252272016,243.46289486885792,78.92464055005533,High,Moderate,8.72751834183618,0,125.7311230654498,4.529998166329241,2.119350875945443,Low,37.30529767868874,Extreme Heat,0,0
